phase,talker,behaviour,dialogue,nextPhases
0,player,,하…… 여기 언제까지 더 이러고 있어야하는거지……,
0,레굴루스,,"너, 슬퍼, 보인다.",
0,,,(레굴루스가 또 다시 불쑥 나타났다.),
0,player,,흐앗! 아…… 안녕하세요…… 또 오셨네요.,
0,레굴루스,,"슬퍼, 보인다.",
0,player,,예? 저요?,
0,레굴루스,,"그렇다. 너, 말이다.",
0,player,,휴…… 사실 여기에 갇혔거든요……,
0,player,,여기서 나가야 하는데…… 언제 나갈 수 있을 지……,
0,,,(소녀는 또 다시 눈물을 흘리려 하고 있었다.),
0,레굴루스,,"뚝, 그쳐라. 슬프지 않게, 노래 부른다.",
0,player,,예? 노래요?,
0,레굴루스,,"그래. 노래, 부른다.",
0,player,,하지만…… 전 아는 노래가 그다지 없는데……,
0,레굴루스,,"괜찮다. 노래, 아무거나, 부른다. 나, 같이, 부른다.",
0,player,,"가, 같이 불러주신다고요?! 하지만…… 어떻게……",
0,레굴루스,,"괜찮다. 인간들, 부르는 거, 봤다.",
0,player,,"아, 알겠어요……",
0,player,,음……,
0,,,(소녀는 목을 가다듬고는 곧 떨리는 목소리로 음악 시간 때 배운 '숲속을 걸어요'를 불렀다. 레굴루스도 어설프게나마 같이 불렀다.),
0,player,,후…… 갑자기 노래를 부르려니까 떨리네요……,
0,레굴루스,,"너, 이제, 슬프지, 않다.",
0,player,,확실히 노래를 부를 땐 떨리긴 했지만…… 마음은 조금 편안해진 거 같아요.,
0,player,,"고마워요, 아저씨.",
0,레굴루스,,"또 슬프면, 불러라. 나, 간다.",
