phase,talker,behaviour,dialogue,nextPhases
0,player,,끄응......,
0,레굴루스,,"너, 고민, 있어보인다.",
0,player,,"앗, 아저씨. 안녕하세요.",
0,레굴루스,,"고민, 말해라. 들어주겠다.",
0,player,,그냥 계속 해오던 고민들이에요.,
0,player,,"여기서 언제 나갈 수 있을 지, 별들 보는 거 말고 다른 일들 할만한 건 없는지......",
0,player,,아! 또 있어요!,
0,player,,"별들이랑 얘기하면서 어쩔 대는 제가 잘 위로해주는 건지, 또 어떤 때는 제가 물어봐도 되는 거였는지......",
0,player,,그리고 또 할아버지도 엄청 보고 싶어요.,
0,player,,제가 어릴 때 할아버지를 보면서 별을 보는 방법을 배웠거든요?,
0,player,,그래서 그런지 별을 볼 때마다 요새 부쩍 할아버지 생각이 자주나요.,
0,player,,그리고...... 아! 레굴루스 아저씨랑 관련된 고민도 있어요.,
0,player,,항상 저 슬프고 힘들 때마다 이렇게 와서 고민 들어주고 풀어주시려 하시잖아요.,
0,player,,그래서 저도 보답을 드리고 싶은데 어떻게 드려야할지 잘 모르겠어서요.....,
0,player,,생각난 김에 물어볼게요.,
0,player,,혹시 어떤 걸 좋아하시나요?,
0,레굴루스,,"나, 선물, 아무거나, 다 좋다.",
0,player,,정말요? 뭐 따로 원하는 건 없으신거에요?,
0,레굴루스,,"선물, 뭐든지, 다 좋다.",
0,player,,끄응...... 그렇게 얘기하시면 뭘 선물해드릴지 고민이 안 끝나는데......,
0,레굴루스,,"그러면, 나, 저 책, 원한다.",
0,,,(레굴루스는 책장에 꽂혀있는 백과사전을 가리켰다.),
0,player,,백과사전이요? 저건 왜......,
0,레굴루스,,"나, 친구들로부터, 멍청하다고, 자주 듣는다.",
0,레굴루스,,"그래서, 저걸로, 공부할거다.",
0,player,,아...... 공부하시는 거 때문에요? 그러면 저거 말고 다른 더 쉬운걸......,
0,레굴루스,,"마음이, 바뀌었다.",
0,player,,예?,
0,레굴루스,,"뭐든지, 아니라, 저거, 원한다.",
0,,,(그는 여전히 백과사전을 가리키고 있었다.),
0,player,,"...... 네, 알겠어요. 그럼 저거를 선물로 드릴게요.",
0,레굴루스,,고맙다.,
0,,,(레굴루스는 큰 이를 드러내며 활짝 웃었다.),
0,player,,천만에요. 여러가지 들어주셔서 선물로 드리는 거에요.,
0,레굴루스,,"너, 이제, 고민, 해결되었나?",
0,player,,다 해결된 건 아니지만...... 하나는 해결했네요.,
0,player,,그리고 아저씨랑 얘기하다보니 마음이 한결 가벼워진 거 같아요.,
0,레굴루스,,"다행이다. 나, 이제, 간다.",
