phase,talker,behaviour,dialogue,nextPhases
0,데네볼라,,"늦어, 늦어! 왜 이렇게 늦게 오는 거야?",
0,player,,"죄, 죄송해요!",
0,데네볼라,,"아니, 뭐. 죄송할 거까진 없는데……",
0,데네볼라,,"자, 그럼 얘기 시작할게.",
0,데네볼라,,이 이야기는 다른 누구한테도 꺼낸 적 없어. 그러다보니 얘기가 정리가 잘 안 되어 있을 거야. 알아서 잘 정리해서 들어. 알겠어?,
0,player,,네.,
0,데네볼라,,"후우…… 우선 마이크를 갖고 다니게 된 건, 도시를 왔다갔다 하면서야.",
0,데네볼라,,전에 얘기했다시피 우리 부족은 필요한 물건들을 도시에서 사서 쓰고 있거든.,
0,데네볼라,,"하루는 도시에서 돌아오는데 길거리에 무대가 펼쳐져있고, 거기에서 가수들이 춤을 추고 있는 걸 보게 됐어.",
0,데네볼라,,"난 그 모습이 너무 멋있어 보였고, 그래서 바로 가수가 되기 위해 열심히 연습했어.",
0,데네볼라,,그리고 도시에서 우연히 오디션 프로그램 참가 신청 모집서를 보고선 바로 신청했지.,
0,데네볼라,,사실 그것때문에 부족이 사는 곳으로 못 돌아가게 된거야. 그냥 막연히 도시에서 살고 싶다는 시덥잖은 이유가 아니라.,
0,데네볼라,,어쨌든 난 가수가 되는 길에 한걸음 들어선 거 같아서 신청했다는 것만으로 좋았고 예선 날까지 열심히 연습했지.,
0,데네볼라,,근데 너무 열심히 연습을 했나 봐. 예선날 목이 쉬어버리더라고. 그것도 아예 목소리가 안 날 정도로.,
0,데네볼라,,예선은 통과하고 싶었는데 목소리는 안 나오고…… 해서 나는 결국 최후의 수단이라고 생각했던 걸 먼저 썼어.,
0,player,,최후의 수단이요?,
0,데네볼라,,내가 부족 사람이라고 했잖아? 그 원시인 옷 같은 부족 옷을 입고 나갔어.,
0,player,,네?!,
0,데네볼라,,어떻게든 예선만 통과해보자는 마음이었지. 다행히도 합격했고 말이야.,
0,데네볼라,,하지만 시련은 그걸로 끝나지 않았어.,
0,데네볼라,,각자 예선을 통과한 사람끼리 팀을 이뤄서 노래를 부르는 거에선 왠 락에 미친 애가 팀에 있지 않나……,
0,데네볼라,,심지어 TOP3가 되기 전 단계에선 내가 직접 연주하다가 기타 줄까지 끊어졌었다니까.,
0,데네볼라,,연주하다가 줄 끊어지는 건 엄청 희귀한 경험이라고 하더라. 게다가 그 기타는 내가 무대 하려고 준비한 새 기타였는데 말이야.,
0,데네볼라,,게다가 그 끊긴 줄이 내 손을 쳐서 엄청 아팠어. 심사 중이었는데 말이지.,
0,데네볼라,,그래도 올라가고 싶어서 꾹 참고 연주했어. 심사위원들이 기타 줄 때문에 손 아픈 값이라고 합격을 주더라.,
0,데네볼라,,근데 이 놈의 불운이 진짜 끝까지 내 발목을 잡더라.,
0,데네볼라,,"간신히 TOP3까지 올라가고, 나는 여기서만은 정말 떨어지지 않고 싶어서 모든 걸 내가 직접 점검했어.",
0,데네볼라,,그리고 무대를 시작했는데…… 어떻게 됐는지 알아?,
0,데네볼라,,무대가 통째로 무너졌어.,
0,데네볼라,,내가 최후에 최후까지 점검할 때만 해도 이상이 없던 녀석들이 갑자기 와장창 무너진거야.,
0,데네볼라,,심지어 그 때는 라이브여서 무를 수도 없었어.,
0,데네볼라,,결국 나는 고대하던 TOP3 무대에서 노래도 못 불러보고 3등으로 마무리했어.[2],
0,데네볼라,,나는 많이 다치지 않았지만…… 기대하던 노래를 못 불러봤다는 게 너무 아쉬웠어.,
0,데네볼라,,그 마이크는 그 때 썼던 마이크야. 그게 아쉬워가지고…… 아직까지 갖고 있는 거고.,
0,데네볼라,,휴…… 애 데리고 내가 무슨 얘기를 하고 있는 건지 모르겠네.,
0,player,,어…… 음…… 힘내세요……,
0,player,,계속 노력하시는 거잖아요? 분명 계속 불운하진 않을 거에요.,
0,데네볼라,,…… 풉. 할 말이 생각나지 않으면 굳이 얘기 안 해도 돼.,
0,데네볼라,,하지만…… 고마워. 덕분에 힘은 나네.,
