phase,talker,behaviour,dialogue,nextPhases
0,player,,저번 컵케이크는 반응이 어땠어요?,
0,목성,,오랜만에 애들이 컵케이크에 입을 댔어. 네 덕분이야.,
0,player,,잠시만요. 입을 댄 게 끝이에요?,
0,목성,,응. 웬일로 보라색이 아니냐면서 다들 집어 들더라고.,
0,player,,그럼 다들 맛있게 먹은 거예요?,
0,목성,,"다 먹긴 했는데, 표정이 조금 안 좋은 애들이 몇몇 있더라고.",
0,목성,,혹시 몰라서 네 것도 가져왔어.,
0,,,(컵케이크를 집어 들고는 베어 문다.),
0,player,,(맛은 저번보다 괜찮아. 근데 왜 이리 딱딱하지?),
0,목성,,우유를 너무 적게 넣었나 봐. 내가 먹어도 이상할 정도더라고.,
0,목성,,동생들도 실망했을 거야.,
0,player,,실망이라뇨?,
0,목성,,"형이나 오빠가 돼서 제대로 뭐 해주지도 못하고, 요리하느라 어질러진 주방은 동생들이 수습하고.",
0,목성,,이래서는 체면이 안 서잖아.,
0,목성,,난 어쩌면 맏이 자격이 없는 게 아닐까?,
0,목성,,"동생들에게 의지가 되는 사람이 되고 싶은데, 전혀 그러지 못하는 것 같아.",
0,목성,,네가 보기에도 그렇게 보이지 않아?,
0,목성,,너랑은 본 지 얼마 되지 않았는데도 이런 모습만 보이고 말이야.,
0,player,,말씀하는 걸 들어보면 동생들을 많이 아끼시는 것 같은데요.,
0,목성,,아끼기만 하면 뭐해.,
0,목성,,마음보다 중요한 건 얼마나 뭘 해줄 수 있는지야. 난 아무것도 제대로 해주는 게 없고.,
0,목성,,나는 의지할 수 있는 사람이어야 해.,
0,목성,,민폐를 끼치지 않는 정도가 아니라 다른 사람에게 도움이 되어야 한단 말이야.,
0,player,,어째서 그래야 하는데요?,
0,목성,,어째서라니?,
0,목성,,다른 사람을 돕는 건 좋은 행동이잖아. 안 그래?,
0,player,,다른 사람을 도우려는 건 분명 좋은 마음가짐이에요.,
0,player,,하지만 그렇지 못한다고 해서 자책할 필요는 없어요.,
0,player,,다른 사람을 돕는 건 의무가 아닌 선택인걸요.,
0,목성,,하지만 난 동생들을 내버려 둘 수 없어.,
0,목성,,내가 그 아이들을 챙기는 것은 의무야.,
0,목성,,오히려 챙기지 않는 쪽이 더 이상한 일인걸.,
0,player,,그런 건 의무라고 하지 않아요.,
0,player,,그런 걸 의무라고 생각하면 진심으로 우러나오는 선한 행동은 할 수 없게 돼요.,
0,목성,,"어, 솔직히 지금은 네 말이 이해가 가질 않아.",
0,목성,,하지만 고민해볼게. 네 말이 무슨 뜻인지.,
0,목성,,조금 피곤하네. 오늘은 고마웠어.,
