phase,talker,behaviour,dialogue,nextPhases
0,목성,,짠! 내가 뭘 가져왔는지 봐봐.,
0,,,(간식이 잔뜩 올려져 있는 쟁반을 내민다.),
0,player,,(컵케이크에서 원래 보라색 연기가 나나?),
0,,,(마들렌을 살짝 집는다.),
0,player,,(마들렌이 왜 무겁지?),
0,목성,,뭐부터 먹어볼래?,
0,*,Select,컵케이크를 먼저 먹는다.|마들렌을 먼저 먹는다.,1|2
1,player,,(꿀꺽),
1,목성,,어때? 보라색을 내려고 집에 있는 보라색 양념을 다 넣었어.,
1,*,Next,,3
2,player,,(덥썩),
2,목성,,어때? 토성이 맛이 조금 무거웠으면 좋겠다고 해서 돌가루를 좀 넣었어.,
2,*,Next,,3
3,player,,네?,
3,목성,,들은 그대로야. 맛은 어떤 것 같아?,
3,player,,어떻게 하면…….,
3,목성,,응?,
3,player,,(그 결론에 다다를 수 있는 건지 물으려고 했으나 참았다.),
3,player,,새롭네요.,
3,목성,,맛있어?,
3,player,,맛은 취향을 타니까요.,
3,목성,,"음, 아이들 입맛에는 안 맞는 건가?",
3,player,,아이들이요?,
3,목성,,아까 동생들한테도 먹여봤거든.,
3,player,,(그 동생들 괜찮을까?),
3,목성,,"마음에 안 들어? 그럼, 다음에 다시 만들어올게.",
3,player,,…….,
3,player,,"저기, 저도 요리를 못하긴 하지만…….",
3,목성,,하지만?,
3,player,,"어떻게 만들었는지 적어서 보여주시면, 너무 이상한 부분은 고쳐드릴게요. 도움이 될진 모르겠지만.",
3,목성,,진짜? 그래도 돼?,
3,목성,,고마워. 다음에 만들어올 때는 만든 방법 꼭 적어서 가져올게.,
