phase,talker,behaviour,dialogue,nextPhases
0,player,,오늘은 어땠어?,
0,사달멜리크,,오늘? 늘 그렇듯이 술 빚는 일이지 뭐.,
0,사달멜리크,,요즘 새로운 재료를 시도해보느라 무리하게 일을 해서 아케르가 힘들어하더라고.,
0,player,,저번에는 아케르가 쉬어서 늦지 않았어? 오늘은 일찍 왔네.,
0,사달멜리크,,너무 지루해하길래 오늘은 일찍 마무리하고 같이 놀았지.,
0,player,,멜리크한테 아케르는 많이 중요한 사람인가 보네.,
0,사달멜리크,,왜 그렇게 생각해?,
0,player,,"술 빚는 일밖에 모르는 줄 알았는데, 아케르를 많이 신경 써주길래.",
0,사달멜리크,,"아, 일밖에 모른다는 건 조금 상처인데.",
0,사달멜리크,,그렇지만 조금은 맞는 말이네.,
0,사달멜리크,,"아케르가 내게 특별한 별, 아니 사람이긴 하지. 사람일 때부터 알았으니까.",
0,사달멜리크,,내가 땅 위에 있던 시절에 나와 친해지고 싶다고 말했다는 애가 있다고 했었지?,
0,사달멜리크,,그렇게 친해진 내 유일한 친구가 아케르야.,
0,사달멜리크,,"아, 그렇다고 아케르가 작업장에서 일했던 건 아냐. 아케르는 무척 귀한 집안의 따님이었어.",
0,사달멜리크,,"원래대로라면 나랑 만날 일도 없는데, 처음 본 이후로 나를 자주 찾아오더라고.",
0,사달멜리크,,"나랑 친하다는 사실 때문에 피해를 보기도 했는데, 이건 걔한테는 숨기고 싶은 이야기니까.",
0,,,(씁쓸한 표정을 짓더니 이내 원래 짓고 있던 희미한 미소를 띤다.),
0,사달멜리크,,내가 아케르에게 해줄 수 있는 이야기는 술을 빚을 때의 경험뿐이었어. 그런데 그것마저 아케르는 눈을 반짝이며 들어줬지.,
0,사달멜리크,,그래서 내가 밤하늘 같은 색을 띠는 술을 만든다면 아케르한테 제일 먼저 보여주고 싶었어.,
0,사달멜리크,,"지금은 아케르가 나랑 같이 일하고 있으니까, 지금에라도 성공한다면 가장 먼저 보는 건 아케르겠지.",
0,player,,사람일 때부터 친구였던 사람과 천체가 되고 나서도 만날 수 있다는 건 행운이네.,
0,사달멜리크,,나도 그렇게 생각해.,
0,사달멜리크,,아케르는 나에게 가끔 지상에서 보는 하늘이 그립다는 이야기를 해.,
0,player,,아케르가?,
0,사달멜리크,,응. 별빛 대신 햇빛으로 가득 찬 푸른색 하늘. 그게 그립대.,
0,사달멜리크,,그런 면에서는 나랑 정말 정반대란 말이야.,
0,사달멜리크,,난 그 애가 늘 곁에 있는 지금이 더 좋지만.,
0,player,,아케르가 그런 말을 해서 섭섭해?,
0,사달멜리크,,그건 아냐.,
0,사달멜리크,,그 애가 파란색 하늘을 그리워 한 건 아마 나 때문일 거니까.,
0,player,,너 때문?,
0,사달멜리크,,햇볕을 맞으며 나와 이야기하던 시간이 그립다고 하더라.,
0,사달멜리크,,"서로가 마냥 행복하지만은 않았지만, 지우지 못할 상처를 입지도 않았던 그때를.",
0,사달멜리크,,…….,
0,player,,멜리크?,
0,사달멜리크,,왜?,
0,*,Select,안색이 창백해.|지우지 못할 상처라니?,1|2
1,사달멜리크,,…….,
1,사달멜리크,,아직도 잊히지는 않았나 보네.,
1,사달멜리크,,괜찮아. 잠깐 떠오른 것뿐이야.,
1,*,Next,,3
2,사달멜리크,,"음, 그렇게 직접적으로 물어볼 줄은 몰랐는데.",
2,사달멜리크,,흉터가 지워지지 않는다고 해서 상처가 벌어진 채로 남아있는 건 아니야. 크게 신경 쓰지 않아도 돼.,
2,*,Next,,3
3,사달멜리크,,오늘은 늦었으니 다음에 보도록 하자.,
3,사달멜리크,,좋은 밤 보내.,
