phase,talker,behaviour,dialogue,nextPhases
0,사달멜리크,,자고 있을 줄 알았는데.,
0,player,,별을 보고 있을 시간이니까.,
0,사달멜리크,,전에 끝내지 못한 이야기가 있지?,
0,사달멜리크,,지상에서의 나는 늘 나를 속이면서 살아왔어.,
0,사달멜리크,,네가 예전에 내가 싫지 않다는 말을 많이 쓴다고 했지?,
0,사달멜리크,,맞는 것 같아. 나는 어릴 적 술 빚는 곳에 팔려가서 오직 그 일밖에 몰랐어.,
0,사달멜리크,,"재능은 있었지만, 무언갈 하고자 하는 열정은 없었지.",
0,사달멜리크,,"힘든 나날을 밤하늘에 뜬 별을 통해 위로받았고, 나에겐 밤하늘이 전부였어.",
0,사달멜리크,,그래서 그 밤하늘을 내가 가장 잘 할 수 있는 일로 표현하고 싶었어.,
0,사달멜리크,,내가 사랑하고 매달렸던 건 술을 만드는 일이 아니었어.,
0,사달멜리크,,"술 만드는 건 싫지 않은 일이었지만, 밤하늘은 내 안식처였어.",
0,사달멜리크,,유일하다기엔 뒤늦게 내 의지가 되어준 사람이 있었지만.,
0,player,,아케르를 말하는 거야?,
0,사달멜리크,,맞아.,
0,사달멜리크,,아케르는 내가 있던 작업장을 포함해 수많은 공장과 토지를 가진 귀족의 딸이었어.,
0,사달멜리크,,"날 마주친 그 날 이후로, 그 애는 한 주에 두세 번은 집에서 몰래 나와 같이 먹자며 풀밭에다 갖고 온 음식을 풀어놓았지.",
0,사달멜리크,,그 애는 늘 집에만 있느라 맘껏 하늘을 쳐다보는 건 오랜만이라고 했어.,
0,사달멜리크,,"가족에게 외면당하고, 아버지에게 부탁해야만 아주 가끔 밖에 나올 수 있는 애였어.",
0,사달멜리크,,어느 날은 그 애가 음식이 아니라 다른 걸 가져왔더라고.,
0,사달멜리크,,나라의 풍요를 기원하는 제사에서만 쓸 수 있는 제사용 항아리.,
0,사달멜리크,,"그걸 잃어버리는 순간 가문 하나를 반역죄로 처넣을 수도 있는, 가치를 따질 수도 없는 물건.",
0,사달멜리크,,그 애는 항아리를 깨트렸다는 내 작은 넋두리를 듣고 그걸 가져온 거야.,
0,사달멜리크,,그 날 난 처음으로 아케르에게 소리를 쳤어. 빨리 가져다 놓지 않으면 그 애가 자신을 미워하는 가족들 사이에서 무슨 일을 당할지 짐작이 갔으니까.,
0,사달멜리크,,…….,
0,사달멜리크,,그 날 이후로 아케르는 오지 않았어.,
0,player,,아케르가?,
0,사달멜리크,,난 내가 소리를 질러서 그 애가 나타나지 않는다고 생각했어.,
0,사달멜리크,,"아케르와 만나는 시간을 잃어버린 순간, 난 술을 만드는 일에 더 매달리기 시작했어.",
0,사달멜리크,,"원래도 그렇게 친한 친구는 없었지만, 주변은 보지 않은 채 일에만 열중하느라 다른 사람들을 배려하지 못했어.",
0,사달멜리크,,어느 날 반짝이는 가루를 품은 식물이 있다는 소식을 듣고 몇몇 동료들과 산 깊은 곳에 들어갔어.,
0,사달멜리크,,"그중 한 명이 나를 질투하고 있었던 건지, 그냥 싫었던 건지는 모르겠지만 절벽에서 날 밀더라고.",
0,사달멜리크,,의식이 흐려져 가면서 서서히 졸리기 시작했는데. 어느새 내가 하늘에 떠 있더라고.,
0,사달멜리크,,"여기가 사후세계인가 싶었는데, 어느 순간 깨달았어. 내가 별이 되었다는 걸.",
0,사달멜리크,,…….,
0,사달멜리크,,그리고 여기서 다시 한번 아케르를 만났지.,
0,사달멜리크,,"원망하기는커녕, 보고 싶었다는 표정으로 날 바라보고 있었어.",
0,사달멜리크,,"있잖아, 만약 내가 밤하늘에서 아케르를 만나지 못했더라면 너와 이렇게 이야기할 수 없었을 거야.",
0,사달멜리크,,"동료에게 죽임당해 갖게 된 상처도 치유하지 못한 채, 내가 아케르를 몰아넣었다는 생각에서 벗어나지 못했을 테니까.",
0,사달멜리크,,"처음 만났을 때, 서로 보고 싶었다는 말 외에는 하지 못했어.",
0,사달멜리크,,정말로 그것밖에는 없었으니까.,
0,사달멜리크,,나를 보고 우는 모습을 보는 순간 머릿속을 맴돌던 수십 가지 질문들이 사라졌어.,
0,사달멜리크,,나는 그 애와 함께했던 순간이 그리웠어.,
0,사달멜리크,,내 인생을 다 합치면 채 하루도 안 되는 시간과 바꿀 수 있을 정도로.,
0,사달멜리크,,나는 그 애와 계속 같이 있는 지금이 충분히 만족스러워.,
0,player,,멜리크는…,
0,*,Select,정말 아케르를 좋아하네.|만족스럽기만 해?,1|2
1,,,(살짝 커진 눈동자로 소녀를 쳐다본다.),
1,사달멜리크,,그렇게 보여?,
1,사달멜리크,,…….,
1,사달멜리크,,"내가 누군갈 좋아하게 된다면, 아마 대상은 그 애겠지.",
1,*,Next,,3
2,사달멜리크,,"맞다, 싫지 않다는 등 두루뭉술한 표현은 안 하려고 했는데.",
2,사달멜리크,,행복해. 그 애와 함께 하는 시간은 전부.,
2,*,Next,,3
3,사달멜리크,,"나는 밤하늘을 좋아했고, 그 빛나는 하늘에서 아케르와 함께 있을 때는 더 좋아.",
3,사달멜리크,,"조금 덧붙이자면, 너와 이렇게 얘기하는 것도 내가 참 좋아하는 일 중 하나야.",
3,사달멜리크,,너랑 이야기하면서 깨달은 것도 있어.,
