phase,talker,behaviour,dialogue,nextPhases
0,고리 성운,,그러고보니까 맨날 남의 집에 와서 노닥거리다 가는데 선물이라도 하나 마련해서 올까 싶어서. 혹시 이런거 좋아해?,
0,player,,와…예쁘다…,
0,player,,이렇게 작은 병인데 꽃모양이 엄청 자세하게 새겨져있어. 우와...이건 꽃잎에 앉은 요정이야? 내 손톱보다도 작아...,
0,고리 성운,,내가 이것저것 손대는 돈벌이 중엔 수공예도 있어서. 이걸 그대로 주는건 좀 곤란하고…가지고 싶은 모양이 있으면 만들어 줄게.,
0,player,,"어, 그런데 안에는 뭐가 든 거야? 향수?",
0,고리 성운,,안에 든 거…? 지루한 삶에서 거의 유일하게 도움이 되는 거랄까.,
0,player,,??,
0,고리 성운,,"아니 뭐 이상한 물건은 아니고, 그냥 잠깐 잠들게 해 주는 거야.",
0,고리 성운,,뭘 해도 지루하고…무엇 때문에 사는가 싶지만…그래도 스스로 목숨을 끊을 정도의 용기는 없어서. 그냥 하루하루 이렇게 살고 있는거지.,
0,고리 성운,,자고 일어나면 하루가 가 있고…또 자면 하루가 가 있고…,
0,고리 성운,,이해가 안 된다는 얼굴이네. 뭐 나도 딱히 이해를 바라진 않아. 이해해줄거라 생각하지도 않았고.,
0,고리 성운,,"그런 사람들, 지금까지 엄청 많이 봐 왔거든. 그런 주제에…아니, 이 말은 너한테 할 말은 아니지.",
0,*,select,원래부터 그랬던거야...?|무슨 일이 있었길래...?,1|1
1,고리 성운,,처음부터 이랬던건 아냐. 세상엔 재밌는게 참 많았지.,
1,고리 성운,,"게다가 난…자랑처럼 들리면 어쩔 수 없지만, 뭐든 잘 했거든. 남들과 비교해서 열등감 가지거나 포기할 이유도 없었어.",
1,고리 성운,,"그런데 오히려 그 재능이 내 발목을 잡았지. 별 노력 없이 모든걸 이룰 수 있으니까…보람도 애정도 생기지 않고, 그냥 시시해졌어.",
1,고리 성운,,"어른들은 항상 말하지, 네가 보람을 느끼는 일을 하며 살라고. 그런데 그러면 나같은 사람은 어떻게 해야 할까…?",
1,고리 성운,,너희들의 옛 이야기 중에는 에리식톤이라는 사람의 일화가 나오지.,
1,고리 성운,,끊임없는 공복을 채우려 했지만 그 공복을 채우지 못하고 자기 자신까지 먹어치우다가 결국 자신의 이만 남았다는 이야기.,
1,고리 성운,,"무엇이 내게 모티브를 줄 수 있을까, 삶의 보람을, 삶의 재미를 찾아줄 수 있을까, 닥치는대로 손에 잡았어. 결과는 다 똑같았지. 아무리 긴 것도 한달을 가지 못했어.",
1,고리 성운,,그 어떤것도 만족을 가져다줄 수 없다는 걸 느낀 순간 몰려온 건 진득한 절망감이었어. 내가 늪 한가운데 빠져있다는 걸 순간적으로 깨달은 듯 한 그런 느낌.,
1,고리 성운,,"내 안에서…삶에 대한 의욕이 하나씩 집어삼켜진 끝에, 빈 껍데기만 남았지.",
1,고리 성운,,그때부터 내가 먼저 뭔가에 손을 뻗는 일은…아마 없었어. ,
1,고리 성운,,"예언자들이라고 자칭하는 사람들이 이런 느낌일까? 어차피 첫인상이 흥미로워보여도, 곧 시들해질 미래의 내가 너무나 선명히 보이는거야.",
1,고리 성운,,그나마 다행인 건 재능이라도 있었다는 거. 아무튼 당장 삶을 하직할게 아니라면 의식주가 필요하잖아?,
1,고리 성운,,"공예품 몇개 팔면 며칠 밥 사는데는 무리가 없고, 가끔 높으신 분 의뢰로 그림 멋들어지게 그려드리거나 연주로 분위기 좀 띄워드리면 그 달 죽을 걱정은 없더라고.",
1,고리 성운,,게다가 실력 덕분에...나름 입소문도 타서 일이 아주 끊어지진 않고 말야.,
1,고리 성운,,내가 딱히 고급진 생활과는 거리가 먼게 행운이라면 행운인가? 그렇지 않았으면 생활비가 더 나갔을테니까. 하하.,
1,player,,그런데…그러면 하늘이 어두워진 것도 곧 질려버리는 거 아냐? 며칠 밤을 새가면서…몸을 혹사시키면서까지 매달리는 이유가 있어?,
1,고리 성운,,...글쎄.,
1,고리 성운,,이렇게 살아온게 몇년째인지…사실 기억이 나지 않아.,
1,고리 성운,,너랑 비슷한 또래처럼 보인다고는 하지만 아마 아니겠지.,
1,고리 성운,,"지금 내게 일어나고 있는건 책 어디에도 적혀있지 않은, 누구도 겪어본 적 없는 전대미문의 일…",
1,고리 성운,,"과연 내가 정말로 호기심이란 걸, 열정이란 걸 느낄 수 없게 됐는지, 마지막으로 시험해보고 싶었어.",
1,player,,……,
1,고리 성운,,"…그러고보니 이거, 안 마신지 며칠쯤 됐네.",
1,*,next,,-1
