phase,talker,behaviour,dialogue,nextPhases
0,player,,…피네?,
0,고리 성운,,(쿨쿨…),
0,player,,(자다가 이쪽으로 온 건가…?),
0,player,,(이불이라도 덮어줘야겠다),
0,고리 성운,,아 좀…관둬요…,
0,player,,에? 에???,
0,고리 성운,,앞으로 쓸데없는 말 할 거면…시간당 돈 내요…음냐…,
0,고리 성운,,…새근새근…,
0,player,,(이불을 살짝 덮어준다),
0,고리 성운,,…!!,
0,player,,"헉, 깜짝이야…여기로 넘어오는것도 몰랐으면서 이불 살짝 덮어준 걸로 깨는거에요…? 아니, 깨는거야?",
0,고리 성운,,"하, 하하. 그게 내가 좀 예민해서.",
0,player,,"그러니까, 말도 안 돼.",
0,고리 성운,,"에이, 고작 그런 일에 ‘말도 안 돼’ 라고 가능성을 닫아 버리는 건 넓은 세상에게 너무 가혹한 태도야.",
0,고리 성운,,"하늘에 있는 저 별들…아니 지금은 안 보이지만, 하여튼, 원래 있던 그 많은 반짝임 만큼이나 다양하고 기묘한 일들이 세상엔 가득하지.",
0,고리 성운,,게다가 이…내가 있던 곳에서 여기로 오는 기현상은 어떤 느낌인지 나도 정확히 표현할 수가 없다니까?,
0,고리 성운,,"(어쩌구저쩌구)...뭐 그것 때문에 내가 간만에 몇날 며칠 밤을 새 가며 관찰하고 분석하는 중이지만…나를 실험체로 써 가면서 말이야, 하하.",
0,고리 성운,,아까는 아마 밤을 새다가 선잠이 들어버린 것 같아. 에고…그래서 그런가 목이 뻐근한걸.,
0,고리 성운,,"기다려준 너한테는 미안하지만, 오늘은 먼저 가봐도 될까?",
0,player,,"으, 응. 그대신 돌아가면 꼭 자야돼. 알았지? 할아버지가 그러셨어. 밤늦게까지 깨어있으면 건강에 안 좋다고.",
0,고리 성운,,하하…그래.,
0,*,next,,-1
