phase,talker,behaviour,dialogue,nextPhases
0,player,,"저…… 이거, 받아주세요.",
0,크라즈,,응? 이건 뭐야?,
0,player,,별빛이에요. 별들한테 가치가 있는 건지는 잘 모르겠지만……,
0,크라즈,,"별빛? 한번 볼까? 으음…… 음? 뭐야, 이거? 처음 보는 물건인데?",
0,player,,진짜요? 처음 보는 물건이면 비싸게 팔 수 있는거죠?,
0,크라즈,,글쎄…… 그나저나 이건 왜 팔려고?,
0,player,,"네? 아, 저, 그…… 혹시나…… 고아원에 보탬이 될까봐서요……",
0,크라즈,,"풉! 뭐야, 저번엔 그렇게 못 믿는 눈치더니?",
0,player,,"호, 혹시나 해서요! 혹시나! 그건 그렇고! 어때요?",
0,크라즈,,음! 확실히 많은 값을 받을 수 있을 거 같아!,
0,player,,진짜요?!,
0,크라즈,,응. 나한테 줄 수 있는만큼 줄래? 여기선 어차피 팔 수도 없잖아?,
0,player,,네! 여기요.,
0,크라즈,,좋아! 지금 팔러 갈테니 좀있다가 결과 알려줄게.,
0,player,,어? 바로요?,
0,크라즈,,이거 계속 쌓이는 거 아니야? 그러면 빨리 팔아버리고 또 받는게 낫지.,
0,player,,"아, 그렇네요! 그럼 부탁드릴게요!",
0,크라즈,,"응, 다녀올게!",
0,크라즈,,……,
0,크라즈,,…… 이 정도 떨어졌으면 괜찮겠지?,
0,크라즈,,에휴…… 확실히 처음 보는 건 맞고 귀해 보이는데…… 문제는 이걸 돈으로 사는 데를 본적이 없네.,
0,크라즈,,으음…… 어떡하지…… 받았으니 처리는 해야하는데……,
0,크라즈,,"뭐, 나중에 근처 지나갈 때 다시 조용히 놔두고 가면 되겠지. 잘 전달했다는 식으로 얘기하고.",
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
