phase,talker,behaviour,dialogue,nextPhases
0,player,,넌 언제쯤 별이 된 거야?,
0,하말,,네가 생각하는 게 대충 예상이 가는데.,
0,하말,,"너, 내가 엄마를 그리워하다 죽었다고 생각하는구나?",
0,하말,,"별이 된 모습은 죽기 직전의 모습이 대부분이지만, 어린 모습이라고 어린 나이에 무조건 죽은 건 아냐. 가장 그리운 모습이 되기도, 가장 감정이 격했을 때의 모습이기도 해.",
0,player,,"그럼, 넌 언제…….",
0,하말,,증손녀 보고 죽었어.,
0,player,,…응?,
0,하말,,"와, 표정 너무 웃긴 거 아냐? 그렇게 당황했어?",
0,player,,솔직히 조금.,
0,하말,,결과적으로 내 불면증은 초등학교를 졸업하기 전에 나았어.,
0,하말,,"보다 못한 아빠가 억지로 엄마의 유품을 정리하려 했을 때, 차라리 내가 스스로 정리하겠다고 고집을 피웠었어.",
0,하말,,"그리고 기억 속에는 없던, 실로 엮은 종이 더미에 그려진 동화를 찾았어.",
0,하말,,꽤 많은 분량이더라고. 다 읽으려면 며칠 밤은 새야 할 것 같았어.,
0,하말,,혹시 엄마 양과 아기 양 이야기 기억나?,
0,하말,,내가 알던 아기 양과 엄마 양의 이야기는 엄마 양이 자던 아기 양을 바라보던 거에서 끝나.,
0,하말,,그런데 그 동화는 그 후의 이야기를 다루고 있었어.,
0,하말,,엄마 양은 자신이 병에 걸린 것을 알고 아기 양을 위한 준비를 하기 시작해.,
0,하말,,"아기 양이 키가 좀 더 커야 닿을만한 옷장 위나, 침대 밑, 장롱 위쪽 칸 등에 자신이 아기 양을 돌보며 써왔던 일기를 한쪽씩 넣어둔 거야.",
0,하말,,"엄마 양은 아기 양에게 차마 자신이 죽을 거라는 말을 하지 못한 채, 죽기 전날 밤까지도 아기 양에게 동화를 읽어줘.",
0,하말,,그러나 그날따라 유난히 잠이 오지 않는다는 아기 양을 데리고 집 밖으로 나가지.,
0,하말,,"밤하늘은 죽은 양들이 별이 되어 사는 낙원이라며,",
0,하말,,잠이 오지 않을 때면 별이 된 양들을 세며 잠이 오기를 기다리라고.,
0,하말,,"엄마 양의 엄마도, 그 엄마도 밤하늘에 있어 자신도 누군가 그리워지면 별을 세며 잠든다고.",
0,하말,,동화를 다 읽고 나서 나는 엄마 양이 일기장을 숨겼던 장소들에 손을 뻗었어.,
0,하말,,그 당시 막 고학년이 된 내 정도 키여야 겨우 닿을만한 장소들이었지.,
0,하말,,동화에서 본 것처럼 그곳엔 나에게 쓴 편지 형식으로 적힌 엄마의 일기가 있었어.,
0,하말,,내가 처음 유치원에 다녀온 날 신나서 있었던 일을 이야기했던 일.,
0,하말,,동화책을 읽어주면 열에 아홉은 얼마 안 되어서 잠들었던 일.,
0,하말,,매일매일 내가 얼마나 사랑스러웠는지 말하는 내용.,
0,하말,,어릴 때의 내가 얼마나 사랑받았던 사람인지 알고 나자 그 사랑을 다시는 받지 못할 것이라는 게 실감이 났어.,
0,하말,,어느새 나도 모르게 눈물이 흐르고 있더라고.,
0,하말,,그래도 엄마가 날 사랑했던 만큼 살아야겠다고 결심했어.,
0,하말,,그리고 그렇게 살다 보니 어느 순간 엄마를 기억하며 잠이 들지 않던 날들도 사라지더라.,
0,하말,,하지만 언젠가부터 그렇게 사랑해준 사람을 금방 잊어버리면서 편하게 산 내가 원망스러워지기 시작했어.,
0,하말,,별이 되고 나서 제일 싫었던 건 엄마에 대한 기억이 점점 흐려지는 게 계속 느껴졌던 거야.,
0,하말,,"잠자는 시간만큼은 그런 느낌이 들지 않으니, 별이 된 이후에는 대부분 시간을 잠으로 보냈어.",
0,하말,,네가 말했었지?,
0,하말,,그 사람이 소중한 만큼 잊지 못하는 건 당연하다고.,
0,하말,,그렇다면 몇 년도 지나지 않아 엄마를 잊고 다시금 행복하게 살아간 나는 엄마가 나를 사랑해준 것만큼 엄마를 사랑하지 못한 걸까?,
0,player,,그렇지 않아. ,
0,player,,방금 네가 답을 말했잖아.,
0,player,,엄마가 널 사랑한 만큼 살아야겠다고 결심했다며.,
0,player,,그 결심 덕분에 오랫동안 행복하게 살았던 거잖아.,
0,player,,넌 그 누구보다 엄마를 사랑했기에 그렇게 살 수 있었던 거야.,
0,player,,사랑하던 사람이 죽었다고 해서 네가 불행하게 산다면 그거야말로 그 사람이 준 사랑을 배신하는 거야.,
0,하말,,내가 죄책감을 버려도 괜찮은 걸까?,
0,player,,죄책감을 느낄 일이 아니야.,
0,player,,오히려 그동안 견디느라 고생했다고 칭찬해주실 거야.,
0,player,,어쩌면 써주신 동화에서처럼 별이 되어 널 지켜보고 계셨을지도 몰라.,
0,하말,,…….,
0,하말,,그렇게 말해줘서 고마워.,
