phase,talker,behaviour,dialogue,nextPhases
0,하말,,"이거 봐봐. 저번에 가져오려던 구름인데, 한 번 볼래?",
0,player,,꽃 모양이네. 이런 구름이 저절로 생겨?,
0,하말,,당연히 아니지. 저 위에서 심심할 때마다 만드는 거야.,
0,player,,손재주가 좋네.,
0,하말,,정말?,
0,player,,응. 이 정도면 상당히 잘 만든 것 같아.,
0,하말,,고마워. 너한테는 늘 칭찬만 듣네.,
0,player,,"진심이니까, 부담스러워하지 마.",
0,하말,,부담스러운 건 아냐. 오히려 듣기 좋은걸.,
0,하말,,사실 이건 우리 엄마가 제일 좋아하던 꽃이야.,
0,하말,,엄마의 장례식날에도 난 꽃집에서 붉은 장미를 사서 가져갔었어.,
0,하말,,흰 국화가 아니라 붉은색 꽃을 가져왔다고 친척들에게 핀잔받았지만.,
0,하말,,이런 하얀색 장미를 사 왔다면 그런 소리는 안 들었을 텐데.,
0,player,,…….,
0,하말,,우리 엄마는 내가 어렸을 때 돌아가셨어.,
0,하말,,그것도 내가 학교 입학식으로 자리를 비웠을 때.,
0,하말,,"집에 돌아왔는데, 엄마도 아빠도 없길래 방 안에서 계속 기다렸어.",
0,하말,,"새벽이 돼서야 현관문이 열렸고, 들어온 건 아빠 혼자였어.",
0,하말,,아빤 기다리던 날 보자마자 껴안은 채 울음을 터트렸어.,
0,하말,,"엄마가 돌아가셨다는, 그 당시에 나는 이해하지 못할 말을 계속 중얼거리셨어.",
0,하말,,"엄마는 며칠째 돌아오지 않았고, 난 엄마를 배웅해주자는 아빠의 말을 들었을 때도 아무런 실감이 나지 않았어.",
0,하말,,엄마 대신 엄마의 사진을 붙잡으며 우는 친척들을 보고 나서야 난 엄마가 돌아가셨다는 걸 실감했어.,
0,하말,,이제 곧 초등학생이니 자기 전 동화를 읽어주는 건 천천히 줄이겠다는 엄마의 말이 내가 들은 마지막 말이었어.,
0,하말,,그 날 이후로 하루도 편히 잔 적이 없었어.,
0,하말,,꿈을 꾸면 늘 엄마의 장례식 한가운데여서 편히 잘 수 없었어.,
0,하말,,"나중에 알았는데, 엄마는 죽기 전 병을 앓고 있었대.",
0,하말,,"오랫동안 병원에서 치료를 받아야 하는데, 치료될 확률도 미미하다 하더라고.",
0,하말,,엄마는 마지막을 나와 보내고 싶다며 치료를 거부했대.,
0,하말,,"나한테 미리 말했다면 제발 더 살아달라고, 병원에 늘 찾아가겠다고 말했을 텐데.",
0,하말,,"학교를 계속 다닐수록 불면증은 더 심해졌어. 잠이 들라치면 곧 등교 시간이었고, 밤에는 아무리 누워도 잠아 오지 않았으니까.",
0,하말,,"몇 년을 불면증에 시달리니까, 나중엔 의사가 이대로라면 과로로 죽을 수도 있다고 하더라.",
0,하말,,차라리 죽었으면 했어. 그제야 엄마가 읽어주는 책을 읽으며 잠들 수 있었을 테니까.,
0,하말,,내 방에 있던 동화책들. 엄마의 옷가지들. 나의 고집으로 몇 년 동안 어느 하나도 치우지 못했어.,
0,하말,,혼자 엄마의 추억에서 빠져나오지 못하는 내가 너무 바보 같았어.,
0,player,,"너희 아빠도, 엄마와 친했던 사람들도 누구 하나 어머니를 잊은 사람은 없을 거야.",
0,하말,,잊었다는 이야기가 아니야.,
0,하말,,내가 너무 나약하게 굴었다는 이야기지.,
0,player,,당연한 거야.,
0,하말,,너무 어린 나이에 의지할 사람을 잃어버린 거잖아.,
0,,,(잠시 아무 말도 꺼내지 않는다.),
0,하말,,있잖아.,
0,하말,,사람을 잊는 데에는 얼만큼의 시간이 필요할까?,
0,player,,사람에 따라 다른 것 같아. 얼마나 소중했는지에 따라 갈리지 않을까?,
0,,,(한참 동안 침묵한다.),
0,하말,,소중한 만큼?,
0,,,(하말은 그 이후로 아무 말도 하지 않더니 울기 직전의 표정으로 사라진다.),
