phase,talker,behaviour,dialogue,nextPhases
0,???,,흐음……. 여기에도 내가 찾는 건 없는 거 같은데…….,
0,player,,"히익! 깜짝이야! 누, 누구세요?",
0,알파드,,"어, 많이 놀랐니? 미안해, 놀라게 할 생각은 없었는데. '알파드'라고 부르면 돼.",
0,player,,"바, 반가워요. 알파드 씨.",
0,알파드,,"그나저나 이것도 별로 마음에 안 드는데……. 아니야, 혹시 내가 맘에 안 드는 게 오히려 잘 먹히지 않을까?",
0,알파드,,으으…… 어떤 걸 써야 하지……,
0,player,,…… 그대로 가버리셨네. 그런데 도대체 뭘 찾고 계셨던 거지? 뭔지는 몰라도 손에서 빨간 물 같은 걸 흘리고 다니면서 찾고 있던 거 같은데……,
0,player,,"어? 잠깐만, 빨간 물? 설마……?",
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
