phase,talker,behaviour,dialogue,nextPhases
0,레샤,,오랜만에 보는 기분이 드네.,
0,player,,저번 대화 때문에 힘드시진 않았어요?,
0,레샤,,괜찮아. 이젠 잊다 못해 닳아버린 기억이니까. 계속 말했잖니.,
0,레샤,,"게다가 결과적으로 사제님은 무사하니까, 그걸로 괜찮은 거지.",
0,레샤,,동양에는 연이 있는 사람들끼리는 실로 연결되어 있다는 전설이 있지.,
0,레샤,,나는 사람들의 연을 이어주는 실과 같은 사람이었어.,
0,레샤,,내가 있는 물고기자리 알파는 두 물고기를 엮은 실 부분에 위치해.,
0,레샤,,"이 사실을 처음 알았을 때, 나는 정말 기가 차 웃었지.",
0,레샤,,"평생을 중매쟁이로 살았더니, 정말 별이 되어서도 두 물고기를 엮는 실이 될 줄 누가 알았겠어.",
0,player,,땅 위에서의 삶은 행복했나요?,
0,레샤,,바라던 삶은 아니었어.,
0,레샤,,난 부모 없이 살아왔기에 누군가의 부모라도 되어보고 싶었어.,
0,레샤,,실을 이어주는 사람이 아니라 실을 매단 사람이 되어보고 싶었어.,
0,,,(입꼬리를 살짝 올려 미소지어 보인다.),
0,레샤,,"그래도, 나에게도 살아오며 소중한 사람은 있었어.",
0,레샤,,나에게는 부모님이자 유일한 친구셨던 분이었지.,
0,레샤,,"그분 덕분에 누군가를 사랑하는 법을 배웠고, 사랑을 받아보기도 했어.",
0,레샤,,난 사제님이 나를 향해 지어주던 미소를 잃어버리는 걸 원치 않아.,
0,레샤,,"내가 고문당한 것은 물론, 누군가가 당신을 죽이려는 것조차 몰랐으면 했어.",
0,레샤,,하지만 이젠 괜찮아.,
0,레샤,,나는 그 상단의 대장과 사제님을 잇는 실 같은 존재였어.,
0,레샤,,그런 내가 사라졌으니 대장이 죽기 전까지 둘이 서로 만날 일은 이제 없겠지.,
0,레샤,,"땅 위에서도 분명 행복한 순간은 있었고, 난 지금 충분히 지금 행복한 삶을 살고 있어.",
0,레샤,,물론 가끔 미련이 불쑥 찾아오기도 하지. 진짜 가족과 함께 하는 삶이 있었다면 어땠을까 하는.,
0,레샤,,"하지만 대화할 상대가 있고, 행복한 삶을 살았으면 하는 사람이 있다면 괜찮지 않을까?",
0,레샤,,너도 내가 행복하다고 느끼게 만들어 주는 대화 상대 중 한 명이기도 하고.,
0,*,Select,저도 레샤님과 대화하면 즐거워요.|지금은 행복하시다니 다행이네요.,
1,레샤,,그렇게 말해주니 고맙구나.,
1,레샤,,내가 네 행복이 되었다니 다행이야.,
1,*,Next,,3
2,레샤,,내 행복을 네가 빌어준다면 더 그렇겠지.,
2,레샤,,나 또한 네 행복을 계속 빌어주마.,
2,*,Next,,3
3,레샤,,잘 있으렴. 좋은 밤 되길.,
