phase,talker,behaviour,dialogue,nextPhases
0,player,,어! 베가 님…… 다시…… 찾아와주셨네요?<8><10>,
0,베가,,그래. 너를 보고 싶어서 오거나 그런 것은 아니다.,
0,베가,,다만…… 너에게 마저 털어놓는 게 낫겠다는 느낌이 들어서 왔을 뿐이다.,
0,베가,,흠흠. 그럼 이어서 얘기해주마.,
0,베가,,사소한 계기를 바탕으로 우리의 관계는 틀어지기 시작했다.,
0,베가,,처음엔 아주 사소한 부대 병사들끼리의 다툼이었지.,
0,베가,,"훈련 중 병사들에게 잠깐의 휴식시간을 주었는데, 나중에 보니 두 편으로 갈라져 싸울려고 하는 모습이 보이는 것이 아니겠느냐.",
0,베가,,병사들끼리의 다툼은 곧 사기 저하를 부르기에 더 크게 되기 전에 내가 일단락을 지었다.,
0,베가,,나중에 그 사정을 한 병사한테 물어보니 병사들끼리 지휘관 인기투표 같은 걸 하다가 싸운 모양이더구나.,
0,베가,,그 얘기를 들을 때만 해도 우리는 순수하게 서로 인기가 있네 없네 놀리며 웃어넘길 일이라고 생각했다.,
0,베가,,하지만 일부 병사들은 내가 끼어들어 중재한 것을 내가 편을 들어주었다고 생각하고는 불만을 품었었던 거 같았다.,
0,베가,,"어릴 때부터 함께한, 내 의남매와도 같은 동료들에게 '베가'를 지지하는 세력이 워낙 커지고 있으니 조심하라는 얘기를 전했었다고 얘기하더구나.",
0,베가,,그러더니 어느샌가 그 소문들엔 점점 살이 붙어 나를 향한 모함들로 바뀌어갔다.,
0,베가,,나와 다른 내 들은 어디서 시작된 건지도 모를 모함에 휩쓸려 제대로 된 판단을 내릴 수 없었지.,
0,베가,,그리고 결국…… 나는 그렇게 친동생처럼 아껴주던 내 의남매들에 의해 안 좋은 일을 당했다.,
0,베가,,처음에는 그들을 많이 원망했었다. 살해당한 그날 생각만 하면 분해서 아예 그들 생각을 안하기로 결심했었다.,
0,베가,,"그래서 너와 얘기하면서 그들이 다시 떠올랐을 때, 그들을 떠오르게 한 너조차도 원망스럽더구나.",
0,베가,,"하지만 너 때문에 다시 생각난 일들을 곱씹어보면서, 나는 한 가지 생각에 다다를 수 있었다.",
0,베가,,마치 친남매처럼 여기고 예뻐했던 사람을 다른 사람들이 깎아내리려 하는 말을 들었을 때 그들은 어떤 감정이었을까.,
0,베가,,그런 생각이 들자 나는 더이상 그들을 원망하지 않게 되었다.,
0,베가,,"오히려 본인들에게 돌아가는 모함이 아닌데도, 아닐거라고 여기며 나만큼 고통받았을 그들을 생각하니 동정의 눈물마저 흐르더구나.",
0,베가,,"그래서 나는, 너무 오래 걸리긴 했지만 그들을 용서하기로 했다.",
0,베가,,그리고 그들에 대한 원망을 풀도록 계기를 만들어준 너도 특별히 아량을 베풀어 용서하기로 했다.,
0,베가,,…… 고맙다.,
0,player,,…… 예? 방금 마지막에 작게 얘기하셔서 잘 안들렸……,
0,베가,,"아, 아무 것도 아니다!",
0,베가,,후…… 비록 평민이지만 너에게라도 이런 얘기를 털어놓으니 속은 시원하구나.,
0,베가,,내 마음을 가볍게 해준 답례로 잠깐 시간을 내어 놀아줄까 하는데 어떻게 생각하느냐?,
0,player,,예. 좋아요.,
0,베가,,"좋다! 단, 끝말잇기는 안된다!",
