phase,talker,behaviour,dialogue,nextPhases
0,플레임,,아…… 안녕.,
0,player,,안녕! 플레임! 그 때 그 일은 어른들께 얘기드려봤어? 어땠어?,
0,플레임,,어른들께서…… 도와주셨어. 나는 한 분한테만 얘기를 드렸는데 옮겨야할 짐 목록을 보시더니 주변에 있던 모든 어른들을 다 끌고 나와주셨어.,
0,플레임,,"내가 죄송해서 그냥 혼자 하겠다고 했더니 ""이건 절대 혼자 못하는 거야!"" 하면서 끝까지 같이 옮겨주셨어.",
0,플레임,,"그 덕분에 하루 종일 해도 안 될 일을 금방 끝냈어. 게다가 어떤 어른 분은 ""플레임이 도와달라면 진짜 힘든 일인가보네! 기꺼이 도와줘야지!""라고 얘기하셨고.",
0,player,,그래? 잘됐네! 믿음을 잃을까봐 걱정했는데 믿음도 잃지 않은 거잖아?,
0,플레임,,그런…… 거야? 그런 반응 자체를 처음 봐서…… 잘 모르겠어.,
0,player,,기꺼이 도와주겠다고 하셨잖아? 그런 분들은 앞으로도 너가 힘들다고 하면 도와주실 분들이야.,
0,player,,"어쨌든, 봐봐. 예상과 달리 많은 어른 분들이 도와주셨지?",
0,플레임,,응…… 내 생각과는 달라서…… 너무 놀랐어.,
0,플레임,,…… 고마워. 전부 네 덕분이야…… 계속 물어보지 않았다면 나는 아마 끝까지 그럴 거라고 생각했을 거야.,
0,플레임,,"그럼 계속 혼자서 무언가를 해결하려고 생각했겠지. 전에 그 일도, 또 다른 혼자하기 힘든 일들도 말이야.",
0,플레임,,근데…… 어른 분들께서 계속 걱정하셨다고 얘기했었어. 분명 힘들텐데 아무 말도 없이 일만 해서……,
0,플레임,,어른들께 걱정을 안 드릴려고 얘기를 안 드렸던 건데…… 오히려 그게 어른들을 걱정하게 만들어버렸어……,
0,플레임,,나는…… 나쁜 아이인걸까?,
0,*,Select,글쎄? 적어도 어른 분들은 그렇게 생각하시지 않을 것 같은데?|왜 나쁜 아이야? 지금이라도 얘기했으니까 착한 아이지!,1|2
1,플레임,,그게 무슨 소리야?,
1,player,,아까도 얘기했지만 어른 분들이 '기꺼이' 도와주겠다고 하셨잖아? 너가 나쁜 아이라고 생각했다면 기꺼이 도와준다고 얘기 안 하시지 않았을까?,
1,*,Next,,3
2,플레임,,착한 아이라고?,
2,player,,그럼! 만약 계속 얘기 안하고 있었어 봐. 계속 어른 분들을 걱정하게 만들었을 거 아니야?,
2,*,Next,,3
3,플레임,,…… 그것도 그렇네. ,
3,플레임,,고마워. 너 덕분에 많은 걸 배워가는 거 같아.,
3,플레임,,답례를 하고 싶은데…… 가지고 있는 게 이거밖에 없네.,
3,player,,우와! 이 과자들은 다 뭐야?,
3,플레임,,얼마 전에 받은 과자들이야. 그 동안 아무 불평없이 창고 일 잘해줘서 고맙다고 어른들이 주셨어.,
3,player,,고마워! 잘 먹을게. 근데 양이 너무 많네…… 같이 먹자! 나 혼자서는 다 못 먹을거 같은데?,
3,플레임,,…… 그래! 도와줄게!,
