phase,talker,behaviour,dialogue,nextPhases
0,player,,그럼 첫 무대가 카르멘이 아니었던 건가요?,
0,로제,,음……정확히는 약간 변형한 형태의 카르멘이었지.,
0,player,,변형된……이요?,
0,로제,,응. 설명하려면 얘기가 좀 길어지긴 하는데……,
0,로제,,그 이후로도 난 한동안 어떤 오디션도 통과하지 못했어.,
0,로제,,"내 눈이 너무 높은 건가, 라는 생각도 들어 엑스트라부터 시작하려 했지만 애초에 고아에다 홀로 도시로 온 날 쓸 극장은 없었지.",
0,로제,,……그렇게 돌아다니다 어느 날 구석에서 한 소극장을 보게 됐어.,
0,로제,,처음 들어보는 제목의 뮤지컬 포스터가 있어 자세히 살펴보니 누군가가 자체적으로 제작한 창작 뮤지컬이었지.,
0,로제,,왜였을까. 답을 얻고 싶어서였을까. 아니면 그냥 기분을 돌릴 곳이 필요했던 걸까.,
0,로제,,나는 그 공연을 보기 위해 곧바로 소극장에 들어갔어.,
0,로제,,한 번도 얼굴을 보지 못한 무명 배우들과 마을 잔치의 무대만큼이나 허술한 시설.,
0,로제,,곧바로 실망해 발길을 돌리려던 순간 누군가의 목소리가 날 잡아끌었어.,
0,로제,,맞아. 어렸을 때 그 아주머니를 보고 느꼈던 느낌 그대로였어.,
0,로제,,허름해 금방 부서질 것 같은 세트가 그 사람 주변에서는 살아 있었어.,
0,로제,,"노래의 가사가, 멜로디가, 그리고 사람들의 연기와 작품의 내용 전부 무명작가의 작품이라고는 생각하기 어려웠어.",
0,로제,,그러면서도 아직 무명인 젊은 작가이기에 보여줄 수 있는 재치와 특유의 즐거움이 느껴졌어.,
0,로제,,공연이 끝나자마자 난 곧장 무대 뒤로 달려갔어.,
0,로제,,그리고 내 노래를 듣고 만족스럽다면 날 새로운 공연의 배우로 써달라고 부탁했지.,
0,로제,,공연을 만든 사람은 나를 맨 처음 잡아끌었던 목소리의 주인공이었어.,
0,로제,,"그는 내 노래를 후하게 평가했고, 난 그렇게 그 공연단의 일원이 되었어.",
0,로제,,어느 날 그가 나에게 연기하고 싶은 배역이 있냐 물은 적이 있었어.,
0,로제,,……난 일말의 망설임도 없이 카르멘을 말했지.,
0,로제,,그러자 그는 나에게 물었어. 내가 생각하는 카르멘은 어떤 사람이냐고.,
0,로제,,"……난 그렇게 도덕적인 사람은 아니지만, 내가 보기에도 카르멘의 행동들이 잘 이해되진 않았어. 아마 그런 사람들이 많을 거야.",
0,로제,,"하지만 어릴 적 내가 본 카르멘의 단 한 장면, 그 장면에서의 카르멘은……",
0,로제,,……자신의 일상이 지루하다며 자유를 꿈꾸는 한 명의 집시였어.,
0,로제,,그 말을 하자마자 그는 무언가 떠올랐다는 듯 금새 간단한 글을 적어 나에게 보여줬어.,
0,로제,,"제목은 카르멘이지만 돈 호세를 포함한 주변의 인물은 거의 나오지 않는, 카르멘의 독백을 위주로 전개되는 줄거리.",
0,로제,,"몇 달 동안 무대의 연출, 대사, 새로운 노래 등을 고민하며 하나의 무대를 만들었고, 입소문이 나자 마지막 공연을 했을 때는 그 작은 소극장이 꽉 찼지.",
0,로제,,"그 마지막 공연이 끝나자, 익숙한 얼굴의 누군가가 무대 뒤로 찾아왔어.",
0,로제,,"나의 춤과 노래를 유일하게 높이 평가했던, 내 생애 첫 오디션의 심사위원이었지.",
0,로제,,그는 이 각본 그래도 자신이 근무하는 극장에서 연기해줄 수 있냐고 물었어.,
0,로제,,"나와 그는 당연히 수락했고, 난 카르멘을 보았던 그 극장에서 카르멘이 되어 연기했지.",
0,로제,,"몇 번의 공연 후, 초록빛의 머리와 장미꽃잎 같은 붉은 드레스를 입은 배우라며 이름 그대로 장미 같은 배우라는 평이 계속 들려왔어.",
0,player,,그 별명에 만족해요?,
0,로제,,"그렇게 말하는 걸 보니, 내가 어떤 생각을 하고 있는지 이미 알고 있나 보네.",
0,로제,,솔직히 말하면……… 아니.,
0,로제,,내가 원했던 건 그런 평이 아니었거든……… 너라면 아마 잘 알 거라고 생각해.,
