phase,talker,behaviour,dialogue,nextPhases
0,,,(또또 다시 어둠 속……이 아닌 희미한 불빛과 함께 문지기가 모습을 드러냈다.),
0,player,,어? 등불이 새로 생겼네요?,
0,다크호스,,이거 말인가? 얼마 전에 '플레임'이라는 요원이 내게 가져다주었다.,
0,다크호스,,야간엔 그림자가 특히 안 보이니 그 때 근무하는 기사들을 위해서라고 하더구나.,
0,다크호스,,…… 갑자기 눈이 휘둥그레해져서는…… 왜 그러지?,
0,player,,뭔가…… 다른 별의 이름을 얘기하시는 걸 처음 듣는 거 같아서요.,
0,다크호스,,항상 여기서 근무를 서다 보니 다른 별들하곤 얘기를 잘 못해서 말이다.,
0,다크호스,,그 아이도 자주 오는 건 아니지만 대화라는 걸 해본 몇 안 되는 별 중 하나긴 하지.,
0,player,,그럼 '플레임'하고는 친하신건가요?,
0,다크호스,,글쎄…… 친하다고는 말 못하겠군.,
0,player,,그게 뭐에요? 사이가 안 좋으신 건가요?,
0,다크호스,,그것도 아니다. 그냥 알고 지내는 동료…… 정도가 가장 잘 표현한 거겠군.,
0,player,,알고 지내는 동료'면 같이 일하니까 친한 거 아닌가요?,
0,다크호스,,네가 얘기하는 '친하다'의 기준이 '밥을 같이 먹었다' 정도면 친하다고 할 수 있지.,
0,다크호스,,생각해보니 '플레임'이랑 같이 밥을 먹은 것도 꽤 됐군.,
0,player,,얼마나 오래 지났나요?,
0,다크호스,,한…… 십만년 전쯤? 오래됐다고 하기에는 조금 무리가 있지.,
0,player,,"네?! 시, 십만년이요?",
0,다크호스,,음? 뭐가 잘못 됐나?,
0,*,Select,십만년이면…… 셀 수 없을 정도로 긴 시간 아니에요?|사람은 십만년은 커녕 백 살만 살아도 엄청 오래 살았다고 하는 걸요.,1|2
1,다크호스,,음…… 그런가? 별들 사이에서는 그렇게 긴 시간은 아니라고 생각한다만……,
1,*,Next,,3
2,다크호스,,음…… 그렇군. 백 년이 장수라니…… 시간 감각이 다르다 보니 이해하기 힘들구나. 좀 다른 예시를 들어줄 수 있겠니?,
2,*,Next,,3
3,player,,어…… 제가 어릴 때 이사를 가면서 다른 친구들이랑 헤어지게 됐는데요. 1년도 안 지났는데 애들이 벌써 보고 싶어지고 그리워지더라구요.,
3,다크호스,,흠…… 좀 더 구체적인 예시는 없나? 태어난 지 몇 만년만에 학교에 처음 간다던지……,
3,player,,몇 만년만이요? 음…… 8살 때 처음 학교에 가긴 해요.,
3,다크호스,,8살이면 8년인가? 흠……,
3,다크호스,,미안하게 됐다. 1년 단위는 워낙 짧다보니 세지도 않아서…… 적당한 예시를 들어주기 힘들구나.,
3,*,Select,"하, 하하…… 1년 단위가 워낙 짧다니…… 좀 당황스럽네요……|아…… 네…… 괜찮아요……",4|4
4,다크호스,,어쨌든 시간이 좀 지나긴 했으니 나중에 플레임 요원에게 밥 한 번 사줘야겠군.,
,,,,
,,,,
,,,,
,,,,
,,,,
