phase,talker,behaviour,dialogue,nextPhases
0,,,(또 어둠 속에서 누군가 불쑥 튀어나왔다.),
0,다크호스,,거기 누구…… 너였군.,
0,player,,흐앗! 깜짝이…… 아! 저번에 그!,
0,다크호스,,저번에 놀라게 했던 건 정식으로 사과하지.,
0,player,,지금도 놀랐거든요? 저번보단 아니지만.,
0,다크호스,,이런…… 또 미안하게 됐군.,
0,player,,조금 더 밝은 곳에 계시면 이렇게 놀라지 않아도 될텐데…… 그나저나 이렇게 어두운 데서 뭘 하고 계셨던 거에요?,
0,다크호스,,"아, 별 건 아니다. 내 무기들을 수입하고 있었다.",
0,*,Select,어? 무기들을 다른 곳에서 수입해서 쓰시는 거에요?|오리온자리의 무기들은 별로 안 좋은가봐요?,1|2
1,다크호스,,응? 다른 곳이라니?,
1,player,,방금 '수입'해서 쓰신다고 하지 않으셨어요?,
1,*,Next,,3
2,다크호스,,무슨 소리냐!,
2,player,,흐앗! 깜짝이야! 왜 또 소리를 지르고 그러세요!,
2,다크호스,,후우…… 또 흥분했군. 미안하다. 하지만 방금 그 말은 나로써는 도저히 용납할 수 없는 말이었다.,
2,다크호스,,오리온자리의 무기들은 예로부터 우수한 품질들로 칭찬을 받아온 걸로 알고 있다. 나도 평가할 입장은 못되지만 다른 나라의 것들보다 좋다는 것은 보장하지.,
2,player,,그럼 왜 '수입'해서 쓰신다고 하신 거에요?,
2,*,Next,,3
3,다크호스,,어? …… 아! 아…… 그러니까……,
3,다크호스,,음…… 여기서 수입은 그 물건을 들여오는 '수입'이 아니라……,
3,다크호스,,어…… 그래! 손질! 무기를 닦고 날이 잘들도록 손보는 일을 말한다.,
3,player,,아~ 마치 별을 잘 보기 위해서 망원경 렌즈를 닦는 것처럼 말이군요.,
3,다크호스,,"뭐, 너에게 그 망원경이 가장 중요한 것이라면 그렇다고도 볼 수 있겠지.",
3,다크호스,,그나저나 별을 보는 망원경이라…… 그래서 저렇게 컸던거군.,
3,player,,근데 무기를 손질하거나 하면 밝은 데서 하시는 게 더 낫지 않나요?,
3,다크호스,,"밝은 데서 하는 것이 더 좋긴 하지만 밝은 곳에 있게 되면 내 위치가 드러나는데, 그러면 기도비닉을 유지해야하는 내 입장에선 곤란하니까 말이다.",
3,player,,기도비닉…… 이요?,
3,다크호스,,아…… 그러니까 은엄폐 말이다.,
3,player,,은엄폐…… 요? 둘 다 처음 듣는 단어인데요……,
3,다크호스,,"아, 이것도 어려운 말인건가…… ",
3,다크호스,,음…… 그러니까 '상대를 공격하기 위해 숨어있는 거' 말이다.,
3,player,,공격이요? 누군가를 공격하시는 거보다는 무언가를 지키고 계신 거 같은데……,
3,다크호스,,"아니, 내가 싸우러 가는 게 아니라…… 그러니까……",
3,다크호스,,하아…… 어떻게 설명을 해야할 지 잘 모르겠군.,
3,다크호스,,"음…… 아, 그래. '지키기 위해 숨어있는 거'. 이렇게 설명하면 이해할 수 있겠니?",
3,player,,나를 숨기면서 성을 지킨다…… 아무리 생각해도 이해가 잘 안되는데요. 내가 안보이도록 숨어있으면서 어떻게 지켜요?,
3,다크호스,,휴우……. 아니다. 아무래도 내가 설명을 이상하게 한 거 같군.,
3,다크호스,,방금 내가 한 말은 잊고 그냥 말하고 싶은 목소리 크기로 말해도 된다.,
,,,,
,,,,
,,,,
,,,,
,,,,
