phase,talker,behaviour,dialogue,nextPhases
0,수알로킨,,안녕! 또 보네!,
0,수알로킨,,"저번 일은 미안했어, 꼬마!",
0,player,,꼬마…… 는 저를 얘기하시는 건가요?,
0,수알로킨,,그럼! 여기에 키 작은 아이가 너말고 또 누가 있다고!,
0,player,,그러는 수알로킨도 키가 작지 않아요?,
0,수알로킨,,"윽, 그런 비밀을 말해버리다니……",
0,수알로킨,,"그런 건 함부로 얘기하는 게 아니야, 꼬마!",
0,수알로킨,,…… 흠흠! 어쨌든 사과의 의미로 이번엔 진~짜! 맛있는 케이크를 만들어줄게.,
0,수알로킨,,기대해도 좋다고!,
0,,,(수알로킨은 다시 한 번 자신만만한 표정으로 손을 내밀었다. 그리고……),
0,player,,와! 초코 케이크네요?,
0,수알로킨,,"어, 그러게? 초코 케이크네?",
0,player,,응?,
0,수알로킨,,"어? 아, 아니……",
0,수알로킨,,"그, 그래! 초코 케이크야! 아무래도 생크림보단 초코가 더 달 것 같아서 말이야!",
0,수알로킨,,"자, 여기 선물! 그럼 난 이만!",
0,수알로킨,,(수알로킨은 뭔가 이상한 듯 중얼대며 사라졌다.),
