phase,talker,behaviour,dialogue,nextPhases
0,player,,오늘은 시계가 없네?,
0,글리제,,앉을 곳이 필요할 때만 크기를 키우는 것뿐이야. 평소에는 들고 다녀.,
0,,,(그녀의 손바닥 위에 작은 사이즈로 축소된 시계가 있다.),
0,글리제,,"나한텐 중요한 거라, 두고 다닐 일은 없어.",
0,player,,왜 중요한지 물어봐도 될까?,
0,글리제,,…… 화제를 좀 돌릴까?,
0,글리제,,"아, 말해주지 않겠다는 건 아니야. 다만, 내가 좀 더 준비됐을 때 꺼내고 싶은 이야기라……",
0,글리제,,지상에 있을 때도 말한 적은 없어서. 그러고 보니 이젠 누구한테 말해도 상관없겠구나.,
0,player,,무리해서 얘기하려하지 않아도 돼.,
0,글리제,,아냐. 나랑 얘기하다 보면 자연스레 알게 될 일 중 하나거든.,
0,글리제,,하지만 우울한 얘기를 일찍 꺼낼 필요는 없잖아?,
0,player,,시계를 만들었다고 했지?,
0,글리제,,응. 어렸을 때부터 시계에 관해서는 보고 들은 게 많았거든. 부모님도 시계에 관련된 일을 하신 분이었고.,
0,player,,부모님도?,
0,글리제,,응. 그래서 오빠랑 나도 그 일을 잇길 원하셨어.,
0,글리제,,"하지만 그때 부모님이 다룬 건 지금처럼 톱니바퀴로 움직이는 시계가 아니라 물시계에 가까웠지. 뭐, 낮이 되면 마을 전체에 소리가 울리는 그런 시계 말이야.",
0,글리제,,소형으로 시계를 만들려면 물의 흐름이 아니라 톱니바퀴를 이용해야 하거든.,
0,*,Select,…… 복잡한 얘기네.|들어본 거 같아.,1|2
1,글리제,,네가 조금만 나한테 배워도 절대 어렵지 않을 거야. 옛날 발명품의 원리는 요즘 학생들한테는 이해하기 쉬운 내용이거든.,
1,player,,기회가 된다면 부탁할게.,
2,글리제,,그래? 혹시 공학에 관심 있으면 언제든지 물어봐. 가르치는 건 익숙하진 않지만.. 특별히 과외해줄 수도 있어.,
2,player,,나야 고맙지.,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
