phase,talker,behaviour,dialogue,nextPhases
0,아케르나르,,저번에는 갑자기 사라져서 미안해.,
0,아케르나르,,"그리고, 얘기 들어줘서 고마웠어.",
0,player,,너야말로 내게 힘든 얘기를 꺼내줘서 고마워.,
0,아케르나르,,너는 말을 정말 예쁘게 하는구나.,
0,player,,지금은 괜찮아?,
0,아케르나르,,"많이 진정됐어. 멜리크에 이어서 너까지 나를 위로해줬으니까, 그걸로 충분해. 아니, 과분할 정도지.",
0,player,,멜리크 얘기 자주 하네?,
0,아케르나르,,소중하게 생각하고 있으니까!,
0,아케르나르,,내가 친하게 생각하는 유일한 별이기도 하고.,
0,아케르나르,,"무엇보다, 내가 힘들 때 위로해준 사람은 걔밖에 없었어.",
0,player,,멜리크가 너를 많이 아꼈나 보네.,
0,아케르나르,,"아, 아냐! 꼭 그래서는 아닐 거야.",
0,아케르나르,,"아마, 그냥 내가 곤란해하니까 도와준 것뿐이야.",
0,player,,아케르. 얼굴 빨개졌어.,
0,아케르나르,,오해하지는 마! 내가 멜리크를 막 좋아한다거나 그런 건 아니고…,
0,player,,거기까지 안 말했는데?,
0,아케르나르,,"으, 뭔가 속은 기분이야.",
0,player,,아케르랑 무슨 일이 있었는데?,
0,아케르나르,,"음, 좀 긴 이야기인데 괜찮겠어?",
0,player,,재밌는 이야기라면 괜찮아.,
0,아케르나르,,재미는 보장 못하는데…,
0,아케르나르,,"에이, 그냥 이야기해줄게.",
0,아케르나르,,내가 어렸을 때 아버지랑 오빠들을 따라나선 적이 있었어. 매일 집에만 있는 건 심심하니까 하루 정도는 괜찮지 않냐며 졸라대서 겨우 나왔지.,
0,아케르나르,,"목적지로 가는 길에 술 빚는 공장에 들렀는데, 거기서 별이 되기 전의 멜리크를 만났어. 멜리크도 그 공장의 막내였고, 나도 일행 중 막내였으니까 말할 기회가 많았어.",
0,player,,그럼 금방 친해졌겠네!,
0,아케르나르,,"친했다기보다는, 말 상대가 멜리크 밖에 없었던 거지. 멜리크도 그랬고.",
0,아케르나르,,"멜리크는 공장장이 아낀다는 이유로 따돌림을 당했고, 나는 내 인생에서 또래를 만나본 게 처음이었거든.",
0,아케르나르,,"따돌림당한다는 건 알았지만, 처음에는 그렇게 심한 줄 몰랐어.",
0,아케르나르,,"하루는 걔 술병을 주변 애들이 깬 게 분명한데도, 멜리크는 화를 내기는커녕 공장장에게 그걸 말하지도 않았대.",
0,아케르나르,,"나는 멜리크가 좋아했으면 해서 몰래 술병을 가져다주려고 했고, 이왕이면 좋은 술병을 가져다주면 좋을 것 같아서 아버지의 술병을 건드렸지.",
0,아케르나르,,멜리크는 그걸 보자마자 당장 갖다 놓으라고 하더라고.,
0,아케르나르,,걔가 그렇게까지 화내는 건 처음 봤어.,
0,아케르나르,,"멜리크의 말을 듣고서야 내가 큰 잘못을 저질렀다는 걸 알았지만, 알았을 때는 이미 늦었지.",
0,아케르나르,,"사형 전날 울다 겨우 잠이 들었는데, 일어나 보니 별이 되어있었어. 그리고 내 옆엔 오랜만에 보는 멜리크가 옆에 있었지.",
0,아케르나르,,멜리크는 별이 되어서까지도 하고 싶은 일이 있대. 그래서 난 걔한테 그 일을 도와줄 수 있게 해달라고 부탁했어.,
0,아케르나르,,"멜리크는 별이 되기 전처럼 술을 빚는 일을 계속했고, 나도 그걸 나름대로 돕는 중이야.",
0,아케르나르,,정확히 뭘 만들고 싶은 건지는 멜리크가 잘 얘기를 안 해주더라고.,
0,player,,섭섭하진 않아?,
0,아케르나르,,멜리크를 믿으니까!,
0,아케르나르,,"멜리크가 귀찮아하진 않을지 조금 걱정되긴 하지만, 멜리크는 오빠들이랑 달리 내게 늘 웃어주니까 계속 무언가를 얘기하고 싶어져.",
0,,,(조용히 미소를 지으며 얼굴에 저번과 같은 홍조를 띄운다.),
0,아케르나르,,그러고 보니 곧 멜리크를 도우러 가야 해서 나는 이만 가볼게.,
0,아케르나르,,"오늘은 정말, 정말 고마웠어!",
